BNP.PA,FP.PA,MC.PA,ML.PA,SAN.PA
75.5,55.599998474121094,83.8499984741211,55.41379928588867,76.6500015258789
77.0,56.474998474121094,84.9000015258789,55.655399322509766,75.9000015258789
77.19999694824219,55.875,85.55000305175781,55.9453010559082,75.0
77.69999694824219,56.32500076293945,84.8499984741211,57.00809860229492,75.8499984741211
77.5,55.525001525878906,83.69999694824219,57.97439956665039,75.1500015258789
78.0,55.95000076293945,84.05000305175781,57.53960037231445,75.0999984741211
76.30000305175781,54.775001525878906,82.05000305175781,52.70840072631836,74.4000015258789
74.5999984741211,53.70000076293945,79.8499984741211,52.466800689697266,73.6500015258789
75.30000305175781,54.17499923706055,78.94999694824219,50.5343017578125,75.69999694824219
72.0999984741211,52.5,75.6500015258789,49.084999084472656,73.44999694824219
72.19999694824219,51.25,77.1500015258789,48.74679946899414,73.69999694824219
74.69999694824219,51.099998474121094,78.4000015258789,49.2781982421875,73.30000305175781
73.0,49.849998474121094,74.80000305175781,47.24909973144531,72.0999984741211
74.4000015258789,50.900001525878906,77.44999694824219,48.292598724365234,73.80000305175781
73.5,49.75,74.5999984741211,47.461700439453125,73.3499984741211
75.0,50.79999923706055,76.4000015258789,48.19599914550781,74.94999694824219
75.9000015258789,51.79999923706055,78.5999984741211,49.471500396728516,76.1500015258789
75.4000015258789,51.650001525878906,78.19999694824219,49.22990036010742,75.6500015258789
71.69999694824219,50.349998474121094,76.25,48.080101013183594,73.5
72.80000305175781,50.599998474121094,76.69999694824219,49.37480163574219,73.55000305175781
73.0,51.04999923706055,76.5,48.27330017089844,73.69999694824219
73.30000305175781,50.70000076293945,77.5,48.74679946899414,74.0999984741211
72.80000305175781,50.75,76.19999694824219,47.954498291015625,73.6500015258789
71.30000305175781,49.5,73.9000015258789,46.94960021972656,72.55000305175781
72.0,49.400001525878906,74.19999694824219,45.896400451660156,72.3499984741211
69.69999694824219,47.52000045776367,71.3499984741211,45.82870101928711,71.0
70.69999694824219,48.41999816894531,73.4000015258789,46.68870162963867,71.8499984741211
69.69999694824219,48.279998779296875,71.75,46.36980056762695,71.30000305175781
67.30000305175781,46.9900016784668,69.5999984741211,45.55820083618164,70.5999984741211
67.69999694824219,46.849998474121094,70.5,44.804500579833984,71.5999984741211
69.9000015258789,48.439998626708984,74.1500015258789,45.635501861572266,73.5
70.4000015258789,47.95000076293945,72.5,45.5098991394043,72.25
71.19999694824219,47.849998474121094,73.3499984741211,46.40850067138672,72.80000305175781
71.9000015258789,48.349998474121094,74.1500015258789,46.65010070800781,72.69999694824219
71.9000015258789,48.40999984741211,74.3499984741211,45.91569900512695,72.94999694824219
72.5999984741211,48.779998779296875,73.8499984741211,46.031700134277344,74.6500015258789
72.5999984741211,49.959999084472656,74.0999984741211,46.02199935913086,74.8499984741211
72.69999694824219,49.279998779296875,74.19999694824219,45.43259811401367,74.5
71.5999984741211,49.25,74.0999984741211,44.273101806640625,73.3499984741211
71.80000305175781,49.47999954223633,74.05000305175781,44.51470184326172,73.0999984741211
73.5999984741211,50.150001525878906,75.30000305175781,45.220001220703125,75.80000305175781
74.9000015258789,51.45000076293945,77.5999984741211,45.413299560546875,76.30000305175781
75.0999984741211,51.75,77.8499984741211,45.08470153808594,76.9000015258789
75.69999694824219,51.849998474121094,77.55000305175781,45.220001220703125,76.75
75.19999694824219,51.04999923706055,76.0999984741211,44.6885986328125,75.9000015258789
76.19999694824219,51.349998474121094,76.80000305175781,44.42770004272461,77.5999984741211
76.30000305175781,51.79999923706055,76.30000305175781,44.736900329589844,77.55000305175781
76.80000305175781,52.20000076293945,77.4000015258789,45.08470153808594,77.69999694824219
75.5,51.70000076293945,75.9000015258789,44.95909881591797,77.3499984741211
75.69999694824219,52.099998474121094,76.25,45.1619987487793,78.0999984741211
73.9000015258789,51.599998474121094,74.75,44.147499084472656,75.8499984741211
72.0,51.20000076293945,72.0999984741211,43.27790069580078,75.5999984741211
71.4000015258789,50.5,71.3499984741211,43.355201721191406,75.25
70.80000305175781,50.400001525878906,71.5999984741211,42.69810104370117,74.69999694824219
72.80000305175781,51.04999923706055,74.05000305175781,43.587100982666016,76.3499984741211
73.0,51.0,74.1500015258789,43.635398864746094,76.8499984741211
72.5999984741211,50.5,73.44999694824219,41.91550064086914,77.19999694824219
74.4000015258789,51.29999923706055,75.3499984741211,42.456600189208984,78.30000305175781
74.69999694824219,51.75,76.69999694824219,43.664398193359375,78.5999984741211
74.80000305175781,52.54999923706055,77.55000305175781,43.38420104980469,78.55000305175781
76.5,53.45000076293945,78.75,43.8672981262207,75.5
77.4000015258789,53.650001525878906,78.94999694824219,46.86259841918945,74.69999694824219
76.19999694824219,53.25,78.6500015258789,45.95429992675781,74.44999694824219
75.0999984741211,52.650001525878906,77.55000305175781,45.66450119018555,73.44999694824219
78.19999694824219,52.400001525878906,78.8499984741211,46.128299713134766,73.3499984741211
77.69999694824219,52.0,78.25,45.220001220703125,73.1500015258789
80.0,52.400001525878906,79.05000305175781,45.46160125732422,71.05000305175781
78.30000305175781,51.900001525878906,76.94999694824219,44.446998596191406,69.80000305175781
79.30000305175781,51.95000076293945,77.0,44.002498626708984,69.55000305175781
80.4000015258789,52.95000076293945,77.0,45.249000549316406,68.8499984741211
80.0,52.599998474121094,75.19999694824219,44.833499908447266,67.80000305175781
80.80000305175781,52.70000076293945,74.75,45.87710189819336,67.80000305175781
81.80000305175781,53.04999923706055,74.75,46.630699157714844,68.5999984741211
83.30000305175781,53.70000076293945,75.9000015258789,46.93989944458008,70.30000305175781
83.69999694824219,53.650001525878906,76.5999984741211,47.3651008605957,70.9000015258789
83.9000015258789,53.20000076293945,77.80000305175781,48.05110168457031,71.0
83.19999694824219,52.95000076293945,78.30000305175781,48.45690155029297,70.69999694824219
81.69999694824219,53.349998474121094,77.55000305175781,47.97380065917969,69.5
82.4000015258789,53.79999923706055,78.25,48.45690155029297,70.05000305175781
81.0,53.70000076293945,77.44999694824219,49.03670120239258,69.69999694824219
82.19999694824219,53.95000076293945,77.3499984741211,49.326499938964844,70.0
82.5,54.099998474121094,77.94999694824219,50.29280090332031,69.19999694824219
82.80000305175781,54.25,78.3499984741211,50.0994987487793,69.9000015258789
83.5,53.70000076293945,79.19999694824219,50.19620132446289,70.0999984741211
83.69999694824219,53.349998474121094,80.69999694824219,51.30730056762695,69.94999694824219
83.0,52.70000076293945,80.3499984741211,51.21070098876953,70.05000305175781
83.30000305175781,52.79999923706055,80.1500015258789,51.597198486328125,70.69999694824219
84.4000015258789,52.75,81.30000305175781,51.88710021972656,70.30000305175781
83.80000305175781,52.79999923706055,80.9000015258789,51.64550018310547,69.80000305175781
82.69999694824219,51.650001525878906,80.4000015258789,50.43769836425781,68.69999694824219
82.0,50.849998474121094,77.75,49.519798278808594,68.3499984741211
82.5,51.0,77.9000015258789,50.14780044555664,67.5999984741211
82.0,50.150001525878906,77.80000305175781,50.96910095214844,67.5
82.5999984741211,50.349998474121094,78.55000305175781,51.93539810180664,68.9000015258789
82.69999694824219,50.349998474121094,78.94999694824219,51.74209976196289,68.94999694824219
82.69999694824219,49.91999816894531,78.69999694824219,52.370201110839844,68.0999984741211
83.0999984741211,49.720001220703125,78.6500015258789,51.83869934082031,68.05000305175781
83.30000305175781,50.04999923706055,78.94999694824219,51.54890060424805,68.0
82.0999984741211,50.099998474121094,78.4000015258789,52.85329818725586,67.8499984741211
84.0,50.599998474121094,79.44999694824219,53.48139953613281,68.69999694824219
84.4000015258789,50.650001525878906,80.25,54.68920135498047,69.6500015258789
82.80000305175781,50.20000076293945,79.55000305175781,53.384700775146484,68.6500015258789
83.0,49.7400016784668,78.80000305175781,53.1431999206543,69.19999694824219
84.30000305175781,50.95000076293945,80.1500015258789,53.722900390625,69.9000015258789
85.19999694824219,51.20000076293945,81.0,54.78580093383789,69.44999694824219
84.80000305175781,51.95000076293945,80.80000305175781,55.510501861572266,69.75
84.9000015258789,51.75,81.25,55.84870147705078,70.19999694824219
84.5,51.54999923706055,80.6500015258789,55.510501861572266,70.3499984741211
84.0999984741211,50.849998474121094,80.75,55.22060012817383,70.19999694824219
86.0,50.54999923706055,80.30000305175781,56.23509979248047,70.05000305175781
86.69999694824219,51.20000076293945,81.75,56.9114990234375,70.1500015258789
86.9000015258789,51.29999923706055,81.80000305175781,56.718299865722656,69.0
86.80000305175781,51.900001525878906,80.8499984741211,56.42839813232422,69.0
87.0,51.95000076293945,81.25,57.20140075683594,69.1500015258789
86.5,51.900001525878906,82.0,57.58789825439453,69.1500015258789
88.0,52.25,82.30000305175781,57.53960037231445,68.75
87.0999984741211,52.349998474121094,82.9000015258789,58.21590042114258,69.0999984741211
86.19999694824219,52.75,82.6500015258789,58.45750045776367,69.69999694824219
84.69999694824219,53.0,80.6500015258789,56.9114990234375,69.5999984741211
86.30000305175781,53.20000076293945,81.55000305175781,57.68450164794922,70.0
86.5,53.20000076293945,81.8499984741211,59.56869888305664,69.44999694824219
86.30000305175781,53.70000076293945,81.6500015258789,59.47200012207031,70.19999694824219
87.19999694824219,53.79999923706055,82.25,60.244998931884766,70.6500015258789
86.69999694824219,53.900001525878906,81.94999694824219,59.32709884643555,70.4000015258789
86.5,54.099998474121094,83.0,60.96969985961914,70.1500015258789
87.0,54.25,82.8499984741211,61.307899475097656,69.69999694824219
86.5999984741211,53.650001525878906,82.25,61.839298248291016,68.6500015258789
85.69999694824219,53.349998474121094,81.5,61.06629943847656,68.5
86.19999694824219,53.04999923706055,81.6500015258789,61.742698669433594,66.5999984741211
85.9000015258789,53.29999923706055,81.5,61.40449905395508,66.80000305175781
83.9000015258789,52.45000076293945,79.69999694824219,60.96969985961914,66.25
84.0,53.099998474121094,80.1500015258789,60.7765007019043,65.94999694824219
85.30000305175781,54.20000076293945,81.0,62.03260040283203,66.55000305175781
86.5,54.400001525878906,82.9000015258789,62.37080001831055,67.25
86.5,54.79999923706055,82.0,62.225799560546875,66.30000305175781
86.0,55.650001525878906,81.8499984741211,61.98429870605469,66.6500015258789
86.0999984741211,55.900001525878906,81.30000305175781,62.1775016784668,65.80000305175781
86.9000015258789,55.70000076293945,82.94999694824219,63.288700103759766,66.55000305175781
86.5,55.95000076293945,83.0999984741211,64.88300323486328,66.80000305175781
86.19999694824219,56.25,83.6500015258789,65.12449645996094,66.6500015258789
84.5,55.650001525878906,83.75,65.70429992675781,66.4000015258789
83.69999694824219,54.45000076293945,83.9000015258789,64.83470153808594,66.0999984741211
84.0999984741211,54.75,84.05000305175781,64.5447998046875,66.69999694824219
84.0999984741211,54.849998474121094,84.3499984741211,64.06169891357422,66.80000305175781
84.19999694824219,54.349998474121094,83.8499984741211,65.41439819335938,66.69999694824219
83.69999694824219,54.5,83.0999984741211,65.65599822998047,66.44999694824219
83.0,53.95000076293945,81.9000015258789,65.60769653320312,66.0999984741211
80.9000015258789,53.45000076293945,79.55000305175781,62.99879837036133,65.25
81.19999694824219,53.54999923706055,79.5,62.99879837036133,65.19999694824219
82.19999694824219,54.29999923706055,80.25,64.11000061035156,67.0
81.4000015258789,53.54999923706055,78.30000305175781,63.38529968261719,66.30000305175781
79.9000015258789,52.650001525878906,76.1500015258789,62.27410125732422,65.5999984741211
80.5,52.75,76.69999694824219,62.66059875488281,65.8499984741211
81.4000015258789,53.79999923706055,77.55000305175781,63.04710006713867,67.8499984741211
81.0999984741211,53.650001525878906,77.19999694824219,63.143798828125,67.5999984741211
81.30000305175781,53.900001525878906,77.30000305175781,64.1583023071289,68.4000015258789
80.69999694824219,53.900001525878906,77.25,64.11000061035156,68.55000305175781
81.0999984741211,54.45000076293945,78.4000015258789,65.70429992675781,69.0
81.0999984741211,53.95000076293945,78.25,65.41439819335938,69.3499984741211
82.0,54.45000076293945,79.19999694824219,67.39520263671875,69.25
83.0999984741211,55.099998474121094,79.55000305175781,68.26480102539062,69.69999694824219
83.19999694824219,55.70000076293945,80.19999694824219,68.31310272216797,70.1500015258789
83.19999694824219,55.0,79.80000305175781,68.21649932861328,69.75
82.0,54.5,79.19999694824219,68.69960021972656,69.3499984741211
82.30000305175781,54.599998474121094,80.0999984741211,70.05239868164062,68.8499984741211
81.80000305175781,54.5,79.25,70.24559783935547,68.6500015258789
80.5,53.75,78.1500015258789,69.32769775390625,68.94999694824219
82.4000015258789,54.900001525878906,80.3499984741211,70.24559783935547,70.1500015258789
82.5999984741211,54.70000076293945,80.0,70.14900207519531,70.4000015258789
82.69999694824219,54.650001525878906,79.94999694824219,70.05239868164062,69.94999694824219
84.69999694824219,55.150001525878906,80.6500015258789,70.19730377197266,70.5999984741211
85.5,54.54999923706055,79.4000015258789,70.3905029296875,70.3499984741211
85.30000305175781,53.45000076293945,79.44999694824219,69.1343994140625,70.30000305175781
84.0999984741211,52.75,78.5999984741211,66.67050170898438,70.0999984741211
84.0999984741211,52.5,78.44999694824219,67.05699920654297,69.19999694824219
83.9000015258789,51.849998474121094,77.80000305175781,66.91210174560547,68.6500015258789
82.69999694824219,51.25,78.55000305175781,66.91210174560547,69.0999984741211
85.0,52.150001525878906,79.5999984741211,67.10530090332031,70.44999694824219
85.19999694824219,52.20000076293945,78.80000305175781,66.71880340576172,70.44999694824219
85.5,52.400001525878906,78.94999694824219,67.2020034790039,70.9000015258789
85.0,51.70000076293945,77.6500015258789,66.42900085449219,70.6500015258789
83.9000015258789,51.54999923706055,78.55000305175781,66.76719665527344,70.5999984741211
83.5999984741211,51.400001525878906,78.8499984741211,67.63680267333984,70.5999984741211
84.5,51.95000076293945,79.0999984741211,67.63680267333984,71.25
83.19999694824219,51.650001525878906,78.55000305175781,67.92659759521484,70.4000015258789
83.5,52.04999923706055,77.9000015258789,68.45809936523438,70.5
84.80000305175781,52.29999923706055,78.0999984741211,69.95570373535156,71.19999694824219
84.5999984741211,51.95000076293945,78.55000305175781,69.42430114746094,70.9000015258789
83.0999984741211,51.70000076293945,77.9000015258789,69.5208969116211,69.94999694824219
84.19999694824219,51.650001525878906,79.0999984741211,70.29389953613281,69.0
85.5999984741211,51.849998474121094,81.5,69.71420288085938,68.55000305175781
85.5999984741211,51.79999923706055,80.9000015258789,67.83000183105469,67.44999694824219
86.19999694824219,52.650001525878906,81.1500015258789,68.07160186767578,67.69999694824219
86.9000015258789,52.650001525878906,81.1500015258789,68.07160186767578,67.6500015258789
86.80000305175781,53.0,80.6500015258789,68.02330017089844,68.0999984741211
86.9000015258789,52.75,80.75,68.55470275878906,68.25
87.69999694824219,52.849998474121094,81.30000305175781,68.31310272216797,67.80000305175781
87.0,52.29999923706055,81.69999694824219,67.87830352783203,67.80000305175781
87.30000305175781,52.75,82.80000305175781,68.69960021972656,67.5
86.0,52.099998474121094,81.80000305175781,67.87830352783203,67.80000305175781
86.5999984741211,52.5,82.0,69.03780364990234,66.80000305175781
87.0,53.25,82.8499984741211,72.4197006225586,66.55000305175781
83.69999694824219,53.29999923706055,87.69999694824219,77.29920196533203,66.8499984741211
83.19999694824219,53.349998474121094,87.25,79.8114013671875,66.55000305175781
83.0,53.59000015258789,87.8499984741211,79.94670104980469,66.51000213623047
82.80000305175781,52.779998779296875,86.95999908447266,80.27519989013672,66.66999816894531
82.19999694824219,52.45000076293945,86.94999694824219,79.32830047607422,66.76000213623047
81.69999694824219,52.4900016784668,87.75,78.99009704589844,66.55999755859375
82.30000305175781,52.869998931884766,88.19999694824219,78.4103012084961,66.62000274658203
82.30000305175781,53.65999984741211,88.0,77.83059692382812,66.69999694824219
80.4000015258789,52.400001525878906,84.62000274658203,75.29900360107422,65.6500015258789
78.9000015258789,51.02000045776367,83.7300033569336,75.9657974243164,64.26000213623047
78.4000015258789,50.25,83.25,74.13960266113281,63.619998931884766
77.30000305175781,49.900001525878906,82.80999755859375,73.98500061035156,64.08999633789062
77.4000015258789,49.290000915527344,82.36000061035156,72.61289978027344,63.869998931884766
78.19999694824219,49.41999816894531,82.72000122070312,73.2699966430664,64.41000366210938
78.4000015258789,49.900001525878906,83.0,73.97530364990234,64.5999984741211
80.19999694824219,50.349998474121094,83.41000366210938,74.69029998779297,65.25
80.4000015258789,50.529998779296875,83.95999908447266,74.381103515625,65.5
79.5,50.029998779296875,83.26000213623047,74.12020111083984,64.8499984741211
78.0999984741211,49.689998626708984,82.25,72.5259017944336,64.19999694824219
75.4000015258789,48.59000015258789,80.12000274658203,71.11519622802734,62.84000015258789
76.5999984741211,49.31999969482422,80.77999877929688,72.46800231933594,63.540000915527344
76.19999694824219,49.099998474121094,80.80999755859375,72.4197006225586,63.25
78.0,49.790000915527344,82.02999877929688,73.46320343017578,63.7400016784668
78.4000015258789,49.849998474121094,82.4000015258789,73.98500061035156,64.44000244140625
77.80000305175781,49.880001068115234,82.5999984741211,75.00920104980469,64.54000091552734
80.0,51.0,83.76000213623047,76.4198989868164,65.33999633789062
79.5,51.70000076293945,83.27999877929688,79.2605972290039,65.33999633789062
78.0,51.349998474121094,82.52999877929688,79.34760284423828,64.44999694824219
78.30000305175781,51.45000076293945,83.05999755859375,78.94180297851562,64.5
77.19999694824219,51.90999984741211,82.12999725341797,78.77749633789062,64.30000305175781
77.9000015258789,52.70000076293945,83.05999755859375,80.2655029296875,65.0
78.19999694824219,52.45000076293945,83.05000305175781,79.87899780273438,65.0999984741211
78.0,52.38999938964844,83.12000274658203,80.25589752197266,64.73999786376953
78.9000015258789,52.75,84.27999877929688,82.35260009765625,64.9000015258789
79.4000015258789,52.70000076293945,84.31999969482422,83.5990982055664,65.45999908447266
80.0999984741211,52.689998626708984,85.0,82.82610321044922,65.5199966430664
80.5999984741211,52.52000045776367,85.13999938964844,83.66670227050781,65.26000213623047
80.0999984741211,52.869998931884766,85.05000305175781,84.24639892578125,65.38999938964844
80.30000305175781,52.939998626708984,85.19999694824219,83.63770294189453,65.61000061035156
81.0,53.68000030517578,85.76000213623047,83.30919647216797,67.44000244140625
83.4000015258789,53.75,86.36000061035156,84.9614028930664,68.27999877929688
83.30000305175781,54.29999923706055,86.01000213623047,84.5459976196289,68.0999984741211
83.5999984741211,53.84000015258789,85.0,84.26570129394531,68.0
83.19999694824219,53.34000015258789,84.80000305175781,85.1353988647461,67.30000305175781
86.5,53.869998931884766,85.7699966430664,85.12570190429688,67.69000244140625
85.5,54.29999923706055,85.69000244140625,85.37689971923828,66.91000366210938
85.0,53.93000030517578,85.12999725341797,85.51219940185547,66.98999786376953
85.69999694824219,54.349998474121094,86.70999908447266,89.2708969116211,67.51000213623047
86.0,54.31999969482422,86.66999816894531,89.40619659423828,67.83000183105469
85.4000015258789,54.20000076293945,85.72000122070312,88.89399719238281,67.44999694824219
85.69999694824219,54.459999084472656,85.97000122070312,90.65260314941406,67.4800033569336
86.4000015258789,55.0,86.95999908447266,91.6187973022461,68.36000061035156
86.5,55.65999984741211,86.68000030517578,90.72989654541016,67.68000030517578
87.5,55.75,87.75,92.62370300292969,68.31999969482422
87.4000015258789,55.459999084472656,87.91999816894531,90.82649993896484,68.62000274658203
87.5,54.79999923706055,86.75,90.44000244140625,68.63999938964844
91.19999694824219,55.0,86.66999816894531,89.10659790039062,68.30999755859375
92.4000015258789,55.2400016784668,85.62000274658203,88.89399719238281,68.12999725341797
93.80000305175781,55.290000915527344,86.05999755859375,89.32879638671875,67.80000305175781
92.9000015258789,55.43000030517578,85.69000244140625,88.91339874267578,67.4800033569336
94.0,55.43000030517578,85.19000244140625,87.8311996459961,68.04000091552734
93.0999984741211,54.619998931884766,85.83000183105469,89.17420196533203,68.55000305175781
92.5999984741211,54.599998474121094,85.43000030517578,88.3916015625,68.30000305175781
94.19999694824219,56.189998626708984,86.3499984741211,88.30460357666016,70.05999755859375
93.5999984741211,56.779998779296875,86.52999877929688,87.29979705810547,71.16999816894531
93.5,56.560001373291016,86.44999694824219,87.43499755859375,70.95999908447266
94.30000305175781,56.79999923706055,87.0199966430664,87.78289794921875,70.6500015258789
89.5,56.2400016784668,86.4000015258789,86.83599853515625,70.58000183105469
90.9000015258789,56.25,86.61000061035156,85.99530029296875,70.69999694824219
91.0999984741211,56.25,87.13999938964844,87.2031021118164,70.91999816894531
91.0,55.970001220703125,87.5,88.36260223388672,70.5199966430664
90.5999984741211,55.52000045776367,86.30000305175781,91.76380157470703,70.94999694824219
90.19999694824219,56.0,87.72000122070312,94.0730972290039,71.66000366210938
91.5,56.599998474121094,86.8499984741211,95.02970123291016,71.3499984741211
90.4000015258789,56.130001068115234,86.48999786376953,95.12629699707031,71.20999908447266
89.0999984741211,56.0,85.08999633789062,93.9281005859375,70.33000183105469
87.0,55.599998474121094,85.0,91.26129913330078,67.83000183105469
85.9000015258789,55.5,84.08000183105469,90.6718978881836,67.62999725341797
87.19999694824219,55.25,84.05000305175781,91.14540100097656,67.56999969482422
88.9000015258789,55.41999816894531,84.62999725341797,92.7300033569336,67.5199966430664
88.0999984741211,55.369998931884766,84.38999938964844,92.51740264892578,66.94999694824219
88.4000015258789,55.970001220703125,84.25,92.39179992675781,67.26000213623047
90.5,58.0,86.30000305175781,97.05879974365234,63.0
91.5,58.86000061035156,86.9800033569336,98.556396484375,62.650001525878906
91.30000305175781,59.09000015258789,86.04000091552734,97.65779876708984,62.040000915527344
91.0,58.95000076293945,85.01000213623047,97.99600219726562,62.099998474121094
91.0999984741211,59.27000045776367,85.37999725341797,99.32939910888672,61.650001525878906
89.5999984741211,59.099998474121094,85.4800033569336,98.11199951171875,60.77000045776367
88.5999984741211,58.709999084472656,84.83999633789062,96.67230224609375,60.400001525878906
88.80000305175781,58.5,84.79000091552734,96.8655014038086,60.04999923706055
87.69999694824219,58.0,83.73999786376953,96.35340118408203,59.959999084472656
86.9000015258789,57.459999084472656,83.52999877929688,96.67230224609375,60.29999923706055
87.0,59.31999969482422,84.58000183105469,98.88500213623047,60.43000030517578
88.4000015258789,60.2599983215332,85.54000091552734,100.34400177001953,60.099998474121094
87.4000015258789,60.349998474121094,84.58999633789062,99.51300048828125,60.25
88.5,60.31999969482422,84.88999938964844,101.05899810791016,60.459999084472656
88.19999694824219,60.5,85.0199966430664,101.31999969482422,61.16999816894531
88.19999694824219,60.5,84.73999786376953,101.31999969482422,61.16999816894531
88.30000305175781,61.86000061035156,84.87000274658203,101.98699951171875,61.529998779296875
88.0999984741211,62.2599983215332,85.0,102.53700256347656,61.560001373291016
86.5999984741211,61.13999938964844,83.80000305175781,100.37300109863281,60.9900016784668
85.80000305175781,60.54999923706055,83.25,99.47440338134766,60.63999938964844
86.80000305175781,62.380001068115234,84.0,101.02999877929688,61.54999923706055
87.4000015258789,63.04999923706055,84.37000274658203,101.63899993896484,61.790000915527344
88.69999694824219,62.29999923706055,84.41000366210938,101.06900024414062,62.369998931884766
88.0999984741211,61.619998931884766,83.98999786376953,101.35900115966797,62.400001525878906
86.0999984741211,60.400001525878906,82.69999694824219,98.78829956054688,61.56999969482422
86.80000305175781,61.13999938964844,83.43000030517578,100.33399963378906,62.2599983215332
84.19999694824219,59.470001220703125,82.12000274658203,98.48880004882812,62.459999084472656
85.0,60.54999923706055,82.9000015258789,101.19400024414062,62.2400016784668
83.30000305175781,59.16999816894531,82.54000091552734,98.63369750976562,61.599998474121094
81.80000305175781,57.959999084472656,82.08000183105469,96.24710083007812,61.59000015258789
81.80000305175781,57.959999084472656,80.25,96.24710083007812,61.59000015258789
79.69999694824219,56.66999816894531,81.01000213623047,87.03890228271484,60.279998779296875
79.30000305175781,57.20000076293945,80.70999908447266,90.36270141601562,60.29999923706055
81.69999694824219,58.279998779296875,82.76000213623047,94.5271987915039,61.5
80.69999694824219,57.38999938964844,81.31999969482422,91.60919952392578,59.439998626708984
81.80000305175781,56.060001373291016,81.11000061035156,90.09220123291016,60.540000915527344
80.5,54.709999084472656,80.20999908447266,88.60420227050781,59.790000915527344
80.0,53.61000061035156,79.3499984741211,85.29959869384766,59.93000030517578
83.0,54.400001525878906,81.2300033569336,83.53140258789062,60.88999938964844
85.5,55.95000076293945,83.5,85.19329833984375,61.349998474121094
82.5999984741211,54.790000915527344,82.83000183105469,83.86959838867188,60.45000076293945
79.0,53.09000015258789,81.19999694824219,81.4540023803711,58.63999938964844
81.0,54.45000076293945,82.19999694824219,85.81169891357422,59.31999969482422
78.19999694824219,53.5099983215332,80.80000305175781,85.15470123291016,58.709999084472656
77.0999984741211,53.720001220703125,79.98999786376953,84.83580017089844,58.189998626708984
74.69999694824219,51.439998626708984,77.48999786376953,81.3573989868164,57.02000045776367
78.19999694824219,52.939998626708984,78.9000015258789,80.6520004272461,57.91999816894531
78.30000305175781,52.68000030517578,79.52999877929688,82.62319946289062,58.45000076293945
78.30000305175781,52.470001220703125,79.8499984741211,85.12570190429688,58.720001220703125
78.69999694824219,53.290000915527344,80.62000274658203,87.3384017944336,58.959999084472656
78.4000015258789,53.400001525878906,80.41000366210938,87.81189727783203,59.189998626708984
77.69999694824219,54.13999938964844,80.70999908447266,88.845703125,59.310001373291016
78.5,53.880001068115234,81.2300033569336,89.0873031616211,59.68000030517578
75.9000015258789,52.560001373291016,79.5999984741211,86.23690032958984,58.470001220703125
76.0,53.02000045776367,78.98999786376953,88.21769714355469,58.63999938964844
76.4000015258789,54.279998779296875,80.7699966430664,88.91339874267578,59.189998626708984
77.4000015258789,55.25,81.98999786376953,89.34819793701172,59.91999816894531
77.4000015258789,54.83000183105469,81.33000183105469,91.3772964477539,60.040000915527344
78.30000305175781,55.369998931884766,81.62999725341797,90.69129943847656,60.439998626708984
76.19999694824219,54.72999954223633,79.75,88.06310272216797,59.88999938964844
75.69999694824219,55.689998626708984,80.87000274658203,87.61859893798828,60.04999923706055
73.0999984741211,54.41999816894531,78.98999786376953,84.55560302734375,59.65999984741211
72.4000015258789,54.540000915527344,78.33000183105469,82.18830108642578,59.689998626708984
73.5,55.380001068115234,79.18000030517578,84.26570129394531,60.5
74.19999694824219,55.79999923706055,79.88999938964844,84.63289642333984,61.400001525878906
74.80000305175781,56.529998779296875,80.19999694824219,85.6281967163086,62.0
73.69999694824219,56.27000045776367,80.19000244140625,84.9614028930664,61.5
72.0,55.689998626708984,78.91999816894531,82.02410125732422,60.08000183105469
74.19999694824219,56.720001220703125,80.5,81.76319885253906,60.91999816894531
78.0,58.4900016784668,82.29000091552734,87.51229858398438,62.15999984741211
77.0999984741211,58.2400016784668,81.66000366210938,86.36250305175781,61.56999969482422
77.0999984741211,58.099998474121094,82.81999969482422,88.44960021972656,60.34000015258789
75.30000305175781,58.09000015258789,82.69000244140625,89.9761962890625,60.38999938964844
74.30000305175781,57.18000030517578,82.55000305175781,88.82640075683594,60.189998626708984
74.30000305175781,57.439998626708984,83.0,91.26129913330078,60.43000030517578
76.30000305175781,57.5,83.37000274658203,91.22270202636719,59.91999816894531
76.69999694824219,57.02000045776367,84.06999969482422,91.09709930419922,59.380001068115234
78.0,56.56999969482422,85.12000274658203,94.2083969116211,59.54999923706055
79.9000015258789,55.66999816894531,85.55000305175781,95.04900360107422,59.88999938964844
80.5,54.939998626708984,85.48999786376953,94.57550048828125,60.08000183105469
81.19999694824219,54.81999969482422,85.91999816894531,93.95709991455078,60.75
82.4000015258789,54.95000076293945,85.98999786376953,94.14070129394531,61.08000183105469
81.80000305175781,54.68000030517578,86.0999984741211,93.783203125,62.20000076293945
81.30000305175781,55.150001525878906,86.20999908447266,95.06829833984375,63.470001220703125
80.5,54.849998474121094,85.6500015258789,95.222900390625,63.119998931884766
80.4000015258789,55.29999923706055,85.97000122070312,97.10710144042969,62.91999816894531
79.9000015258789,55.59000015258789,85.5,96.35340118408203,62.650001525878906
78.5,56.43000030517578,87.68000030517578,93.56099700927734,62.04999923706055
77.30000305175781,57.20000076293945,86.4800033569336,91.65750122070312,60.9900016784668
77.69999694824219,57.0099983215332,88.1500015258789,92.54640197753906,60.66999816894531
76.5999984741211,56.22999954223633,87.06999969482422,91.87969970703125,60.06999969482422
